Name,Image_URL,Price,URL
Stainless dupli...,https://farmpays.com/wp-content/uploads/2024/01/WhatsApp-Image-2024-01-20-at-6.14.24-AM-450x450.jpeg,"₦54,999.00",https://farmpays.com/product/sugar-king-f1/?attribute_size=1000
Kilele F1 Hybri...,https://farmpays.com/wp-content/uploads/2023/06/download-2023-06-26T143415.002.jpg,"₦3,000.00",https://farmpays.com/product/sweet-basil-genovese-seeds/
Kilele F1 Hybri...,https://farmpays.com/wp-content/uploads/2023/06/download-2023-06-26T143415.002.jpg,"₦19,000.00",https://farmpays.com/product/onion-red-coach-f1-seeds/
Kilele F1 Hybri...,https://farmpays.com/wp-content/uploads/2022/05/240cb98fce094ae0b2144e616f078f65_1602051057472-450x450.jpg,"₦6,000.00",https://farmpays.com/product/nandini-f1-hybrid-cucumber-seeds/
Kilele F1 Hybri...,https://farmpays.com/wp-content/uploads/2022/05/240cb98fce094ae0b2144e616f078f65_1602051057472-450x450.jpg,"₦6,800.00",https://farmpays.com/product/mountain-lion-tomato-hybrid-seeds/
Jolly Red F1 Be...,https://farmpays.com/wp-content/uploads/2023/10/jollyred-450x450.jpeg,"₦17,459.00",https://farmpays.com/product/larisa-f1-hybrid-tomato-seeds/
Jolly Red F1 Be...,https://farmpays.com/wp-content/uploads/2023/10/jollyred-450x450.jpeg,"₦3,000.00",https://farmpays.com/product/curly-kale-vates-blue-250-seeds-2/
Monalisa F1 Hyb...,https://farmpays.com/wp-content/uploads/2023/06/download-2023-06-27T151147.347.jpg,"₦68,000.00",https://farmpays.com/product/crown-f1-tomato-seeds-simlaw-seeds-brand-25g/
Monalisa F1 Hyb...,https://farmpays.com/wp-content/uploads/2023/06/download-2023-06-27T151147.347.jpg,"₦4,500.00",https://farmpays.com/product/akito-f1-cucumber-seeds/
Sugar king f1 -...,https://farmpays.com/wp-content/uploads/2023/10/sugarking-450x360.jpg,"₦24,289.13",https://farmpays.com/product/soil-detector/
Sugar king f1 -...,https://farmpays.com/wp-content/uploads/2023/10/sugarking-450x360.jpg,"₦24,000.00",https://farmpays.com/product/yellow-hot-pepper-loleza-rz-f1/
Sugar king f1 -...,https://farmpays.com/wp-content/uploads/2023/10/sugarking-450x360.jpg,"₦655,000.00",https://farmpays.com/product/2-hp-mini-weeder-power-weeder/?attribute_hp=12HP
Sweet Basil Gen...,https://farmpays.com/wp-content/uploads/2023/07/download-2023-07-13T151005.868.jpg,"₦115,500.00",https://farmpays.com/product/2-hp-mini-weeder-power-weeder/?attribute_hp=4HP
Onion Red Coach...,https://farmpays.com/wp-content/uploads/2023/07/download-9.jpg,"₦585,000.00",https://farmpays.com/product/2-hp-mini-weeder-power-weeder/?attribute_hp=9HP
Nandini F1 Hybr...,https://farmpays.com/wp-content/uploads/2023/06/download-1.jpg,"₦90,000.00",https://farmpays.com/product/irrigation-rain-gun-30m-40m-50m-spray-radius/?attribute_spray-radius=50m
Mountain Lion T...,https://farmpays.com/wp-content/uploads/2023/06/download-2023-06-27T153115.906.jpg,"₦75,350.00",https://farmpays.com/product/irrigation-rain-gun-30m-40m-50m-spray-radius/?attribute_spray-radius=40m
Larisa F1 Hybri...,https://farmpays.com/wp-content/uploads/2023/06/download-2023-06-27T110357.843.jpg,"₦68,000.00",https://farmpays.com/product/irrigation-rain-gun-30m-40m-50m-spray-radius/?attribute_spray-radius=30m
Curly Kale Vate...,https://farmpays.com/wp-content/uploads/2023/06/WhatsApp-Image-2023-04-11-at-14.19.42-450x450.jpeg,"₦10,250.00",https://farmpays.com/product/zeropest-ga-biological-control-for-insects/
Crown F1 Tomato...,https://farmpays.com/wp-content/uploads/2023/06/WhatsApp-Image-2022-01-20-at-8.28.06-AM-e1642673900822-450x450.jpeg,"₦16,000.00",https://farmpays.com/product/scorpion-insecticide/
Akito F1 Cucumb...,https://farmpays.com/wp-content/uploads/2023/06/download-73.jpg,"₦28,500.00",https://farmpays.com/product/butternut-squash-seeds/
Soil Detector,https://farmpays.com/wp-content/uploads/2023/03/1-450x450.jpg,"₦4,950.00",https://farmpays.com/product/maize-hybrid-seeds-variety-sc-510-2kg/
Yellow Hot Pepp...,https://farmpays.com/wp-content/uploads/2023/01/Hot-Pepper-Loleza-RZ-F1-450x450.webp,"₦7,500.00",https://farmpays.com/product/bloom-fields-ga/
9 HP Power Till...,https://farmpays.com/wp-content/uploads/2020/12/power-weeder-500x500-1-450x450.jpg,"₦13,112.50",https://farmpays.com/product/killer-force-herbicide-post-emergence/
9 HP Power Till...,https://farmpays.com/wp-content/uploads/2020/12/power-weeder-500x500-1-450x450.jpg,"₦18,000.00",https://farmpays.com/product/powdered-force-uron-herbicide-1-litre/
9 HP Power Till...,https://farmpays.com/wp-content/uploads/2020/12/power-weeder-500x500-1-450x450.jpg,"₦8,125.00",https://farmpays.com/product/agriforce-herbicide/
Irrigation Rain...,https://farmpays.com/wp-content/uploads/2022/04/WhatsApp-Image-2020-09-03-at-11.55.41-removebg-preview-450x433.png,"₦8,125.00",https://farmpays.com/product/rice-force-gold-herbicide-selective-1-litre/
Irrigation Rain...,https://farmpays.com/wp-content/uploads/2022/04/WhatsApp-Image-2020-09-03-at-11.55.41-removebg-preview-450x433.png,"₦8,900.00",https://farmpays.com/product/gobara-herbicide-saro-brand-1-liter/
Irrigation Rain...,https://farmpays.com/wp-content/uploads/2022/04/WhatsApp-Image-2020-09-03-at-11.55.41-removebg-preview-450x433.png,"₦10,200.00",https://farmpays.com/product/united-force-herbicide/
Zeropest GA Bio...,https://farmpays.com/wp-content/uploads/2022/07/image-7-450x450.jpg,"₦1,900.00",https://farmpays.com/product/cover-force-stimulator-5ml/
Scorpion Insect...,https://farmpays.com/wp-content/uploads/2022/07/scorpion-removebg-preview-450x450.png,"₦4,368.75",https://farmpays.com/product/final-force/
Butternut Squas...,https://farmpays.com/wp-content/uploads/2022/07/p_2016002_havana-450x450.jpg,"₦4,200.00",https://farmpays.com/product/cowpea-seeds-it610-2e-per-kg/
Maize Hybrid Se...,https://farmpays.com/wp-content/uploads/2022/07/seedco-510-mAIZE-SEED.jpg,"₦3,200.00",https://farmpays.com/product/furadan-1kg/
Bloom Fields GA...,https://farmpays.com/wp-content/uploads/2022/07/download-2023-02-22T090445.622.jpg,"₦10,400.00",https://farmpays.com/product/zebshi-fungicide-agro-chemical/
killer Force He...,https://farmpays.com/wp-content/uploads/2022/07/killerforce-450x450.jpeg,"₦7,250.00",https://farmpays.com/product/worm-force-agricultural-insecticide/
Powdered Force-...,https://farmpays.com/wp-content/uploads/2022/07/Force-uron-1-600x745-1-450x450.jpg,"₦728,000.00",https://farmpays.com/product/velum-prime-agricultural-nematicide/
AgriForce Herbi...,https://farmpays.com/wp-content/uploads/2022/07/AGRI-FORCE-450x450.jpg,"₦13,000.00",https://farmpays.com/product/pirifos-480ec/
Rice Force Gold...,https://farmpays.com/wp-content/uploads/2022/07/rice-force.jpg,"₦10,400.00",https://farmpays.com/product/nicolas-selective-herbicide/
Gobara Herbicid...,https://farmpays.com/wp-content/uploads/2022/07/Gobara-1-450x450.jpg,"₦19,500.00",https://farmpays.com/product/neemsol-ga-organic-biological-insecticide/
United Force He...,https://farmpays.com/wp-content/uploads/2022/07/United-force.jpg,"₦4,500.00",https://farmpays.com/product/jumper-d-fungicide/
Cover Force Sti...,https://farmpays.com/wp-content/uploads/2022/07/cover-force-768x1024-1-450x450.jpg,"₦4,550.00",https://farmpays.com/product/guardian-xtra-fungicide/
final force,https://farmpays.com/wp-content/uploads/2022/06/WhatsApp-Image-2022-06-27-at-9.47.54-PM-450x450.jpeg,"₦17,900.00",https://farmpays.com/product/dominator-440ec-agricultural-insecticide/
Cowpea Seeds | ...,https://farmpays.com/wp-content/uploads/2022/06/Cowpea-Seed-1-450x450.webp,"₦3,737.50",https://farmpays.com/product/capsitox-insecticide-thiamethoxam-25wg/
Furadan | 1kg,https://farmpays.com/wp-content/uploads/2022/06/images-1.jpg,"₦10,000.00",https://farmpays.com/product/ballistic-10ec-broad-spectrum-insecticide/
Zebshi Fungicid...,https://farmpays.com/wp-content/uploads/2022/06/IMG_20190806_125601_9-removebg-preview-1-e1612444016224.png,"₦12,500.00",https://farmpays.com/product/agrovert-301010/
Worm Force Agri...,https://farmpays.com/wp-content/uploads/2022/06/worm-force.jpg,"₦722,190.00",https://farmpays.com/product/gasoline-power-sprayer-160-liters-capacity/
Velum Prime Agr...,https://farmpays.com/wp-content/uploads/2022/06/velum-removebg-preview.png,"₦2,858.90",https://farmpays.com/product/roma-savana-tomatoes-seed-10g-per-sachet/
Pirifos 480EC,https://farmpays.com/wp-content/uploads/2022/06/IMG-20210928-WA0004-removebg-preview-433x450.png,"₦8,748.75",https://farmpays.com/product/worm-force-insecticide-systemic/
Nicolas Selecti...,https://farmpays.com/wp-content/uploads/2022/06/599e25fac17a4418a3cd075807c09e68_1600492001818-removebg-preview-433x450.png,"₦14,550.00",https://farmpays.com/product/daksh-dichlorvos/
Neemsol GA (Org...,https://farmpays.com/wp-content/uploads/2022/06/download-2023-02-22T091536.409.jpg,"₦15,000.00",https://farmpays.com/product/tecnokel-amino-cab-biostimulant-1l/
Jumper D Fungic...,https://farmpays.com/wp-content/uploads/2022/06/imgonline-com-ua-resize-c8TCOXq2gcL-1-450x450.jpg,"₦15,000.00",https://farmpays.com/product/cucumber-hybrid-seeds-darina-f1-10g-25g/
Guardian Xtra F...,https://farmpays.com/wp-content/uploads/2022/06/download-2023-02-22T091733.036.jpg,"₦9,248.75",https://farmpays.com/product/relambda-insecticide-2/
Dominator 440EC...,https://farmpays.com/wp-content/uploads/2022/06/2455171b6f154db6b6273a3c61abee87_1599625789255__1_-removebg-preview-1-409x450.png,"₦1,300.00",https://farmpays.com/product/rootstar-organic-fertilizer/
Capsitox Insect...,https://farmpays.com/wp-content/uploads/2022/06/download-2023-02-22T092158.449.jpg,"₦3,000.00",https://farmpays.com/product/push-out-rat-killer/
Ballistic 10EC ...,https://farmpays.com/wp-content/uploads/2022/06/BALLISTIC.jpg,"₦15,000.00",https://farmpays.com/product/dd-force-insecticide-1-liter/
Agrovert 30:10:...,https://farmpays.com/wp-content/uploads/2022/06/IMG-20210914-WA0001-450x450.jpg,"₦1,700.00",https://farmpays.com/product/red-force-fungicide-50g-sachets-per-pack/
Gasoline Power ...,https://farmpays.com/wp-content/uploads/2022/06/motorised-sprayer160l-600x600-removebg-preview-450x450.png,"₦32,000.00",https://farmpays.com/product/platinum-701-f1-hybrid-tomato-seeds/
Roma Savana Tom...,https://farmpays.com/wp-content/uploads/2022/05/98436cd3fdada72d8deff7ea8c90706c74c4dbeb-1-450x450.webp,"₦10,000.00",https://farmpays.com/product/neem-oil-organic-fertilizer-1-litre/
Worm Force Inse...,https://farmpays.com/wp-content/uploads/2022/05/download__6_-removebg-preview.png,"₦2,250.00",https://farmpays.com/product/micro-force-fertilizer-250-ml/
Daksh | Dichlor...,https://farmpays.com/wp-content/uploads/2022/05/c8f8b1bb-1480-483b-9ad9-165ffc5e2f52-768x1024-removebg-preview-433x450.png,"₦187,530.00",https://farmpays.com/product/sumec-water-pump-wp20x-layflat-hose/
Tecnokel Amino ...,https://farmpays.com/wp-content/uploads/2022/05/A-001028-768x768-1-450x450.webp,"₦185,535.00",https://farmpays.com/product/sumec-water-pump-wp20x/
Cucumber Hybrid...,https://farmpays.com/wp-content/uploads/2022/05/Cucumber1-scaled-1-450x450.jpg,"₦88,777.50",https://farmpays.com/product/water-pump-dili-agro-brand-4-inches/
Relambda Insect...,https://farmpays.com/wp-content/uploads/2022/05/imgonline-com-ua-resize-hzTTmN7pDQxhTc-1-375x450.jpg,"₦17,955.00",https://farmpays.com/product/irrigation-spray-tube/
ROOTSTAR | Orga...,https://farmpays.com/wp-content/uploads/2022/05/root-star.jpg,"₦9,476.25",https://farmpays.com/product/watering-can-plastic-12-liters-capacity/
Push Out Rat Ki...,https://farmpays.com/wp-content/uploads/2022/05/194893_1649684959-450x450.webp,"₦4,987.50",https://farmpays.com/product/metal-watering-vault-4-liters-capacityvv/
DD Force Insect...,https://farmpays.com/wp-content/uploads/2022/05/dd-force-removebg-preview-450x450.png,"₦69,825.00",https://farmpays.com/product/wacot-gasoline-water-pump/
Red Force (Fung...,https://farmpays.com/wp-content/uploads/2022/05/Agromint-Red-Force-1-scaled-removebg-preview-450x450.png,"₦11,970.00",https://farmpays.com/product/vision-sprayer-16litrs/
Platinum 701 F1...,https://farmpays.com/wp-content/uploads/2022/05/IMG_20210512_105000_762-removebg-preview-433x450.png,"₦2,500.00",https://farmpays.com/product/ultimax-plus/
Neem Oil Organi...,https://farmpays.com/wp-content/uploads/2022/05/imgonline-com-ua-resize-pmwIeTyLM2Tn-450x450.jpg,"₦10,400.00",https://farmpays.com/product/tihan-insecticide-2/
Micro Force Fer...,https://farmpays.com/wp-content/uploads/2022/05/micro-force-removebg-preview-215x450.png,"₦7,000.00",https://farmpays.com/product/technisem-uc82b-100grms/
Sumec Water Pum...,https://farmpays.com/wp-content/uploads/2022/05/hot-sale-promotion-template-Facebook-Post-1-removebg-preview-450x450.png,"₦15,000.00",https://farmpays.com/product/tecamin-max-1ltr/
Sumec Water Pum...,https://farmpays.com/wp-content/uploads/2022/04/water-pump-removebg-preview-450x450.png,"₦1,862.50",https://farmpays.com/product/sugar-mouse-glue-board/
Water Pump (DIL...,https://farmpays.com/wp-content/uploads/2022/04/gasoline-water-pump__1_-removebg-preview-450x408.png,"₦21,000.00",https://farmpays.com/product/ruthabena-sprayer-16lit/
Irrigation Spra...,https://farmpays.com/wp-content/uploads/2022/04/WhatsApp-Image-2020-06-04-at-10.47.21-2-removebg-preview-450x432.png,"₦129,675.00",https://farmpays.com/product/motorised-sprayer-25litr/
Watering Can (P...,https://farmpays.com/wp-content/uploads/2022/04/watering-can-2-removebg-preview-450x408.png,"₦114,712.50",https://farmpays.com/product/motorised-power-sprayer-20ltrs/
Metal Watering ...,https://farmpays.com/wp-content/uploads/2022/04/1213542-450x450.jpg,"₦5,500.00",https://farmpays.com/product/monarch-seed-cucumber-pointset/
WACOT GASOLINE ...,https://farmpays.com/wp-content/uploads/2022/03/WhatsApp-Image-2020-09-17-at-13.21.28-1536x1152-1-450x450.jpeg,"₦139,650.00",https://farmpays.com/product/mist-duster/
VISION SPRAYER ...,https://farmpays.com/wp-content/uploads/2022/03/1-2-450x450.jpg,"₦114,712.50",https://farmpays.com/product/mini-motorised-sprayer/
ULTIMAX PLUS,https://farmpays.com/wp-content/uploads/2022/03/ultimax-plus-450x450.jpg,"₦11,900.00",https://farmpays.com/product/knapsack-sprayer/
Tihan Insectici...,https://farmpays.com/wp-content/uploads/2022/03/TIHAN-282x350-1.jpg,"₦120,927.92",https://farmpays.com/product/motorized-sprayer-knapsack/
TECHNISEM UC82B...,https://farmpays.com/wp-content/uploads/2022/03/IMG-20200409-WA0007-600x1200-1-450x450.jpg,"₦34,912.50",https://farmpays.com/product/electric-hand-sprayers/
TECAMIN MAX 1LT...,https://farmpays.com/wp-content/uploads/2022/03/tecamin_max_11zon-450x450.png,"₦13,748.75",https://farmpays.com/product/iron-force-insecticide/
SUGAR MOUSE GLU...,https://farmpays.com/wp-content/uploads/2022/03/omkt670_south_mouse_glue_board.jpg,"₦5,625.00",https://farmpays.com/product/marshal-insecticides/
RUTHABENA SPRAY...,https://farmpays.com/wp-content/uploads/2022/03/175502_1642659569.jpg,"₦7,500.00",https://farmpays.com/product/king-humus-plus-100g-sachets/
MOTORISED SPRAY...,https://farmpays.com/wp-content/uploads/2022/03/109790_1613822425-450x450.jpg,"₦6,200.00",https://farmpays.com/product/karate-insecticide-5ec-syngenta-brand/
MOTORISED POWER...,https://farmpays.com/wp-content/uploads/2022/03/109790_1613822425-450x450.jpg,"₦7,500.00",https://farmpays.com/product/haifa-bonus-npk-202020/
MONARCH SEED CU...,https://farmpays.com/wp-content/uploads/2022/03/192838_1644001228-450x450.jpg,"₦8,000.00",https://farmpays.com/product/tomato-seeds-uc82b-100g/
MIST DUSTER,https://farmpays.com/wp-content/uploads/2022/03/Knapsack_Mist-Duster3WF-3H2-788x788-1-450x450.jpg,"₦7,000.00",https://farmpays.com/product/gel-fertilizer-with-urea/?attribute_presentation=1+bottle+%281L%29
MINI MOTORISED ...,https://farmpays.com/wp-content/uploads/2022/03/aspee-sprayer-400x400-1.jpg,"₦82,000.00",https://farmpays.com/product/gel-fertilizer-with-urea/?attribute_presentation=1+Carton+%2812+bottles%29
Knapsack Spraye...,https://farmpays.com/wp-content/uploads/2022/02/knacksack-sprayer-450x450.png,"₦4,000.00",https://farmpays.com/product/forceup-non-selective/
Motorized Spray...,https://farmpays.com/wp-content/uploads/2022/02/Motorize-Sprayer-450x450.jpg,"₦9,000.00",https://farmpays.com/product/force-top-herbicide/
Electric Hand S...,https://farmpays.com/wp-content/uploads/2021/11/1-1-1.jpg,"₦5,000.00",https://farmpays.com/product/fixit-ga-biological-insecticide-100g-sachets/
Iron force inse...,https://farmpays.com/wp-content/uploads/2021/09/sale-designify-450x450.png,"₦125,000.00",https://farmpays.com/product/land-clearing-per-hectare/?attribute_defensive=Soft
Marshal (Insect...,https://farmpays.com/wp-content/uploads/2021/03/marshal-lambda-cyhalothrin-1-450x450.jpg,"₦165,000.00",https://farmpays.com/product/land-clearing-per-hectare/?attribute_defensive=Hard
King Humus Plus...,https://farmpays.com/wp-content/uploads/2021/03/king-humus-farmpays.png,"₦24,000.00",https://farmpays.com/product/d-i-grow-organic-foliar-liquid-fertilizer/
Karate Insectic...,https://farmpays.com/wp-content/uploads/2021/03/karate-farmpays-450x450.jpg,"₦16,000.00",https://farmpays.com/product/continenta-maxim-10grm-tomato/?attribute_size=10g
Haifa Bonus NPK...,https://farmpays.com/wp-content/uploads/2021/02/download-8.jpg,"₦14,000.00",https://farmpays.com/product/continenta-maxim-10grm-tomato/?attribute_size=5g
Tomato Seeds (U...,https://farmpays.com/wp-content/uploads/2021/02/IMG-20200409-WA0007-450x450.jpg,"₦4,375.00",https://farmpays.com/product/clofos-500ml/
Gel fertilizer ...,https://farmpays.com/wp-content/uploads/2021/02/fertilizer-removebg-preview-450x450.png,"₦10,000.00",https://farmpays.com/product/clearweed-total-herbicide-1-liter/
Gel fertilizer ...,https://farmpays.com/wp-content/uploads/2021/02/fertilizer-removebg-preview-450x450.png,"₦13,500.00",https://farmpays.com/product/chlor-1-1ltr/
FORCEUP (Non-Se...,https://farmpays.com/wp-content/uploads/2021/02/forceup-1-450x450.jpg,"₦6,250.00",https://farmpays.com/product/caterpillar-force/
Force Top Herbi...,https://farmpays.com/wp-content/uploads/2021/02/farmpays-450x450.jpg,"₦68,000.00",https://farmpays.com/product/cp15-evolution-knapsack-sprayer/?attribute_type=Confort
Fixit-GA (Biolo...,https://farmpays.com/wp-content/uploads/2021/02/fixit-gaa-450x450.jpeg,"₦70,000.00",https://farmpays.com/product/cp15-evolution-knapsack-sprayer/?attribute_type=Standard
Land Clearing P...,https://farmpays.com/wp-content/uploads/2021/02/1589351046uatpz-land-clearing-land-grading-land-leveler-450x450.jpg,"₦4,500.00",https://farmpays.com/product/agrovert/?attribute_size=1KG
Land Clearing P...,https://farmpays.com/wp-content/uploads/2021/02/1589351046uatpz-land-clearing-land-grading-land-leveler-450x450.jpg,"₦44,000.00",https://farmpays.com/product/agrovert/?attribute_size=25KG
D.I. Grow Organ...,https://farmpays.com/wp-content/uploads/2020/12/d.i.-grow-450x450.jpg,"₦6,250.00",https://farmpays.com/product/agrolizer-250ml/
CONTINENTA MAXI...,https://farmpays.com/wp-content/uploads/2020/12/52ee1769-bb3a-44c6-be61-043d43defd5f-570x888-1-450x450.jpg,"₦2,000.00",https://farmpays.com/product/actara-insecticide-syngenta/?attribute_size=Powder
CONTINENTA MAXI...,https://farmpays.com/wp-content/uploads/2020/12/52ee1769-bb3a-44c6-be61-043d43defd5f-570x888-1-450x450.jpg,"₦16,000.00",https://farmpays.com/product/actara-insecticide-syngenta/?attribute_size=Litter
CLOFOS 500ML,https://farmpays.com/wp-content/uploads/2020/12/clofos-removebg-preview-450x450.png,"₦7,500.00",https://farmpays.com/product/abc-seeds-tomato-uc82b-25grm/
Clearweed (Tota...,https://farmpays.com/wp-content/uploads/2020/12/clearweed-450x450.jpg,"₦43,890.00",https://farmpays.com/product/knapsack-sprayer-2-in-1-rechargeable-handheld/
CHLOR 1 1LTR,https://farmpays.com/wp-content/uploads/2020/12/Agromint-Chlor-1-1-scaled-1-450x450.jpg,"₦11,998.75",https://farmpays.com/product/z-force-fungicide-1kg-2/
Caterpillar For...,https://farmpays.com/wp-content/uploads/2020/12/caterpillar-force.png,"₦9,373.75",https://farmpays.com/product/emzeb-80-wp-fungicide-1kg/
CP15 Evolution ...,https://farmpays.com/wp-content/uploads/2020/12/CP-15-Evolution-Confort.jpg,"₦4,375.00",https://farmpays.com/product/fungicare-fungicide-curative100ml/
CP15 Evolution ...,https://farmpays.com/wp-content/uploads/2020/12/CP-15-Evolution-Confort.jpg,"₦3,248.75",https://farmpays.com/product/hexacal-fungicide-systemic-and-contact/
AGROVERT - 1KG,https://farmpays.com/wp-content/uploads/2020/12/IMG_20201006_120342_625_1601988690111-600x615-1-450x450.jpg,"₦3,123.75",https://farmpays.com/product/rolax-systemic-contact-fungicide-50g/
AGROVERT - 25KG,https://farmpays.com/wp-content/uploads/2020/12/IMG_20201006_120342_625_1601988690111-600x615-1-450x450.jpg,"₦3,618.75",https://farmpays.com/product/cocoforce-fungicide-curative-50g/
AGROLIZER 250ML,https://farmpays.com/wp-content/uploads/2020/12/product-500x500-1.jpeg,"₦1,250.00",https://farmpays.com/product/champ-dp-fungicide-50g-sachet/
Actara Insectic...,https://farmpays.com/wp-content/uploads/2020/12/G31A1835_800x-2.jpg,"₦10,400.00",https://farmpays.com/product/zebshi-fungicide-agro-chemical/
Actara Insectic...,https://farmpays.com/wp-content/uploads/2020/12/G31A1835_800x-2.jpg,"₦8,450.00",https://farmpays.com/product/z-force-fungicide-mancozeb-80-wp/
ABC SEEDS TOMAT...,https://farmpays.com/wp-content/uploads/2020/12/diva1-400x400-1.png,"₦4,500.00",https://farmpays.com/product/jumper-d-fungicide/
Knapsack spraye...,https://farmpays.com/wp-content/uploads/2020/12/Knapsack-sideview-scaled-1-450x450.jpg,"₦4,550.00",https://farmpays.com/product/guardian-xtra-fungicide/
Z-Force Fungici...,https://farmpays.com/wp-content/uploads/2022/08/32e493fb-a91d-4c49-a781-093c84c72e47-450x450.jpg,"₦8,311.25",https://farmpays.com/product/glory-agricultural-fungicide/
Emzeb 80 WP Fun...,https://farmpays.com/wp-content/uploads/2022/07/Emzeb-80-WP_11zon-576x1024-1-450x450.jpeg,"₦40,000.00",https://farmpays.com/product/five-star-fungicide/
FungiCare Fungi...,https://farmpays.com/wp-content/uploads/2022/07/download-2023-02-23T144311.905.jpg,"₦13,000.00",https://farmpays.com/product/cabrio-duo-fungicide-250ml-basf-brand/
Hexacal Fungici...,https://farmpays.com/wp-content/uploads/2022/07/Hexacal-450x450.jpg,"₦4,000.00",https://farmpays.com/product/agriguard/
Rolax (Systemic...,https://farmpays.com/wp-content/uploads/2022/07/rolax-removebg-preview-450x408.png,"₦1,700.00",https://farmpays.com/product/red-force-fungicide-50g-sachets-per-pack/
CocoForce Fungi...,https://farmpays.com/wp-content/uploads/2022/07/Cocoforce_11zon.png,"₦6,750.00",https://farmpays.com/product/maxiforce-fungicide/
Champ DP Fungic...,https://farmpays.com/wp-content/uploads/2022/06/champ-dp-450x342.jpg,"₦36,875.00",https://farmpays.com/product/ridomil-gold-fungicide-250-g-sachets/
Zebshi Fungicid...,https://farmpays.com/wp-content/uploads/2022/06/IMG_20190806_125601_9-removebg-preview-1-e1612444016224.png,"₦9,373.75",https://farmpays.com/product/saaf-fungicide-250g-sachets/
Z-Force Fungici...,https://farmpays.com/wp-content/uploads/2022/06/download-2023-02-22T091002.968.jpg,"₦505,700.00",https://farmpays.com/product/60liters-spraying-machine/
Jumper D Fungic...,https://farmpays.com/wp-content/uploads/2022/06/imgonline-com-ua-resize-c8TCOXq2gcL-1-450x450.jpg,"₦5,000.00",https://farmpays.com/product/apron-star/
Guardian Xtra F...,https://farmpays.com/wp-content/uploads/2022/06/download-2023-02-22T091733.036.jpg,"₦16,000.00",https://farmpays.com/product/chia-tai-f1-tomato-seed-5g/
Glory Agricultu...,https://farmpays.com/wp-content/uploads/2022/06/download-2023-02-22T091904.836.jpg,"₦14,000.00",https://farmpays.com/product/stainless-duplicator-with-control/?attribute_outlet=SD004-4
Five Star Fungi...,https://farmpays.com/wp-content/uploads/2022/06/Five-Star-Fungicide-234x450.png,"₦18,000.00",https://farmpays.com/product/stainless-duplicator-with-control/?attribute_outlet=SD008-8
Cabrio Duo Fung...,https://farmpays.com/wp-content/uploads/2022/06/Cabrio-Duo-removebg-preview-430x450.png,"₦2,200.00",https://farmpays.com/product/stainless-duplicator-with-control/?attribute_outlet=SD010-10
Agriguard (Biof...,https://farmpays.com/wp-content/uploads/2022/05/Agriguard-2-450x450.webp,"₦24,000.00",https://farmpays.com/product/stainless-duplicator-with-control/?attribute_outlet=SD012-12
Red Force (Fung...,https://farmpays.com/wp-content/uploads/2022/05/Agromint-Red-Force-1-scaled-removebg-preview-450x450.png,"₦10,500.00",https://farmpays.com/product/kilele-f1-hybrid-tomato-seeds-2/?attribute_size=500+Seeds
Maxiforce Fungi...,https://farmpays.com/wp-content/uploads/2021/03/Agromint-Maxi-force-2-scaled-1-450x450.jpg,"₦20,100.00",https://farmpays.com/product/kilele-f1-hybrid-tomato-seeds-2/?attribute_size=1000+seeds
Ridomil Gold Fu...,https://farmpays.com/wp-content/uploads/2020/12/ridomil-gold.png,"₦10,700.00",https://farmpays.com/product/kilele-f1-hybrid-tomato-seeds/?attribute_size=500+seeds
SAAF Fungicide ...,https://farmpays.com/wp-content/uploads/2020/12/121088275_167380711714990_2575837691073105224_o-450x450.jpg,"₦19,500.00",https://farmpays.com/product/kilele-f1-hybrid-tomato-seeds/?attribute_size=1000+seeds
60liters sprayi...,https://farmpays.com/wp-content/uploads/2024/03/download-2024-03-22T150538.321.jpg,"₦6,499.00",https://farmpays.com/product/jolly-red-f1-beetroot-seeds/?attribute_size=20g
Magic hose,https://farmpays.com/wp-content/uploads/2024/03/images-33.jpg,"₦16,450.00",https://farmpays.com/product/jolly-red-f1-beetroot-seeds/?attribute_size=100g
Magic hose,https://farmpays.com/wp-content/uploads/2024/03/images-33.jpg,"₦10,750.00",https://farmpays.com/product/monalisa-f1-hybrid-cucumber-seeds/?attribute_seed=500
Apron star,https://farmpays.com/wp-content/uploads/2024/02/download-2024-02-19T122805.880.jpg,"₦15,000.00",https://farmpays.com/product/monalisa-f1-hybrid-cucumber-seeds/?attribute_seed=1000
Chia tai f1 tom...,https://farmpays.com/wp-content/uploads/2024/02/chia-1.jpg,"₦15,999.00",https://farmpays.com/product/sugar-king-f1/?attribute_size=250
Stainless dupli...,https://farmpays.com/wp-content/uploads/2024/01/WhatsApp-Image-2024-01-20-at-6.14.24-AM-450x450.jpeg,"₦29,599.00",https://farmpays.com/product/sugar-king-f1/?attribute_size=500
Stainless dupli...,https://farmpays.com/wp-content/uploads/2024/01/WhatsApp-Image-2024-01-20-at-6.14.24-AM-450x450.jpeg,"₦54,999.00",https://farmpays.com/product/sugar-king-f1/?attribute_size=1000
Stainless dupli...,https://farmpays.com/wp-content/uploads/2024/01/WhatsApp-Image-2024-01-20-at-6.14.24-AM-450x450.jpeg,"₦16,873.75",https://farmpays.com/product/cocoboost-foliar-fertilizer-complex-candel/
